,Date,Open*,High,Low,Close**,Volume,Market Cap
251,"Oct 07, 2018",18071,18180,17758,18025,207 284 000,1 508 481 418
252,"Oct 06, 2018",18231,18730,18023,18039,275 432 000,1 509 290 054
253,"Oct 05, 2018",18066,18212,17909,18205,216 765 000,1 522 871 443
254,"Oct 04, 2018",17765,18167,17754,18045,309 359 000,1 509 191 364
255,"Oct 03, 2018",18201,18201,17620,17756,303 071 000,1 484 652 287
256,"Oct 02, 2018",18698,18746,18063,18224,222 211 000,1 523 433 382
257,"Oct 01, 2018",18717,18845,18463,18692,368 119 000,1 561 107 655
258,"Sep 30, 2018",18850,18976,18572,18765,281 672 000,1 566 842 505
259,"Sep 29, 2018",18719,19016,18437,18851,297 395 000,1 573 719 003
260,"Sep 28, 2018",19424,19548,18672,18745,224 084 000,1 564 507 714
261,"Sep 27, 2018",18465,19666,18404,19448,243 512 000,1 622 805 786
262,"Sep 26, 2018",18937,19289,18345,18453,179 411 000,1 539 474 075
263,"Sep 25, 2018",19783,19783,18094,18965,150 086 000,1 581 864 396
264,"Sep 24, 2018",20507,20549,19329,19781,164 016 000,1 649 510 819
265,"Sep 23, 2018",20488,21093,20280,20490,156 285 000,1 708 248 903
266,"Sep 22, 2018",20800,21356,19822,20440,169 790 000,1 703 731 964
267,"Sep 21, 2018",20052,21095,20030,20852,206 347 000,1 737 698 840
268,"Sep 20, 2018",19142,20098,18815,20049,210 051 000,1 670 431 363
269,"Sep 19, 2018",19151,19559,18584,19119,194 043 000,1 592 589 653
270,"Sep 18, 2018",18350,19083,17894,19083,262 497 000,1 589 242 953
271,"Sep 17, 2018",19324,19898,17998,18431,213 697 000,1 534 588 201
272,"Sep 16, 2018",19192,19284,18523,19262,293 870 000,1 603 460 439
273,"Sep 15, 2018",19087,19483,18694,19178,171 229 000,1 596 126 624
274,"Sep 14, 2018",19305,19878,18629,19130,215 844 000,1 591 768 918
275,"Sep 13, 2018",18544,20077,18166,19327,171 149 000,1 607 795 466
276,"Sep 12, 2018",18762,18762,17219,18526,231 141 000,1 540 839 564
277,"Sep 11, 2018",20220,20542,18191,18726,144 562 000,1 557 076 976
278,"Sep 10, 2018",19392,20609,19392,20113,197 999 000,1 672 042 900
279,"Sep 09, 2018",18595,19810,17787,19336,239 540 000,1 607 096 101
280,"Sep 08, 2018",18774,20151,18368,18590,270 179 000,1 544 769 298
281,"Sep 07, 2018",18067,19237,17281,18756,247 866 000,1 558 267 992
282,"Sep 06, 2018",17484,18095,16298,18090,198 834 000,1 502 531 076
283,"Sep 05, 2018",21668,22090,17373,17444,186 626 000,1 448 553 895
284,"Sep 04, 2018",21706,22010,21298,21657,160 185 000,1 798 017 926
285,"Sep 03, 2018",21315,22146,20515,21729,177 073 000,1 803 668 745
286,"Sep 02, 2018",22088,22128,20615,21233,246 093 000,1 762 071 640
287,"Sep 01, 2018",19456,22114,19456,22074,234 140 000,1 830 092 176
288,"Aug 31, 2018",18353,19462,18301,19462,315 329 000,1 613 163 708
289,"Aug 30, 2018",18763,18763,17487,18340,299 466 000,1 519 862 678
290,"Aug 29, 2018",19401,20012,18617,18781,177 095 000,1 556 072 749
291,"Aug 28, 2018",18214,20038,17107,19434,305 053 000,1 609 766 294
292,"Aug 27, 2018",14186,18587,14106,18308,355 782 000,1 516 216 718
293,"Aug 26, 2018",14492,14503,13883,14174,166 603 000,1 173 572 867
294,"Aug 25, 2018",14498,14634,14182,14481,275 311 000,1 198 693 119
295,"Aug 24, 2018",14075,14546,13766,14502,232 796 000,1 200 172 919
296,"Aug 23, 2018",13672,14127,13545,14037,183 027 000,1 161 415 700
297,"Aug 22, 2018",14171,15218,13588,13654,195 766 000,1 129 500 259
298,"Aug 21, 2018",14254,14617,13890,14172,152 785 000,1 172 124 435
299,"Aug 20, 2018",15532,15820,14224,14240,120 183 000,1 177 500 385
300,"Aug 19, 2018",15222,16101,14925,15456,234 411 000,1 277 744 556
301,"Aug 18, 2018",16640,16942,14722,15231,166 439 000,1 258 849 213
302,"Aug 17, 2018",15179,16684,15179,16684,207 021 000,1 378 657 520
303,"Aug 16, 2018",15335,15896,14893,15125,104 578 000,1 249 525 849
304,"Aug 15, 2018",13930,16121,13930,15334,126 689 000,1 266 541 598
305,"Aug 14, 2018",14509,14533,13409,13857,123 578 000,1 144 312 040
306,"Aug 13, 2018",16812,17090,14493,14504,129 702 000,1 197 467 082
307,"Aug 12, 2018",16562,16973,16433,16791,107 311 000,1 385 980 673
308,"Aug 11, 2018",16919,17119,16315,16640,113 630 000,1 373 161 813
309,"Aug 10, 2018",18377,19101,16766,16912,110 106 000,1 395 333 769
310,"Aug 09, 2018",17348,19008,17240,18401,122 426 000,1 517 810 865
