,Date,Open*,High,Low,Close**,Volume,Market Cap
92,"Mar 15, 2019",434,446,434,443,187 814 628,483 220 509
93,"Mar 14, 2019",427,438,423,434,187 331 020,472 807 297
94,"Mar 13, 2019",430,433,424,427,160 265 628,465 352 704
95,"Mar 12, 2019",426,434,421,430,198 416 033,468 502 801
96,"Mar 11, 2019",436,439,424,426,204 629 223,464 014 138
97,"Mar 10, 2019",431,439,422,436,224 014 423,474 741 807
98,"Mar 09, 2019",424,435,423,430,216 292 812,468 236 756
99,"Mar 08, 2019",439,443,417,424,227 329 229,461 774 458
100,"Mar 07, 2019",432,453,431,439,234 214 382,477 715 380
101,"Mar 06, 2019",432,436,426,431,219 478 810,469 138 633
102,"Mar 05, 2019",416,439,414,432,242 636 788,469 772 810
103,"Mar 04, 2019",428,430,408,416,213 298 598,452 481 126
104,"Mar 03, 2019",427,431,425,428,182 638 030,465 693 846
105,"Mar 02, 2019",428,444,422,428,207 971 306,465 234 261
106,"Mar 01, 2019",428,435,424,429,165 314 927,465 663 258
107,"Feb 28, 2019",433,438,426,428,185 561 611,464 720 519
108,"Feb 27, 2019",432,443,425,433,201 608 400,470 677 633
109,"Feb 26, 2019",429,438,425,433,168 459 035,469 914 385
110,"Feb 25, 2019",417,439,417,430,227 287 641,466 743 262
111,"Feb 24, 2019",484,497,419,420,301 941 105,455 271 069
112,"Feb 23, 2019",471,489,463,484,248 665 482,525 503 034
113,"Feb 22, 2019",453,480,450,472,232 494 721,512 261 744
114,"Feb 21, 2019",471,471,444,451,226 428 873,488 816 361
115,"Feb 20, 2019",459,477,448,470,263 413 409,509 725 533
116,"Feb 19, 2019",442,483,442,460,343 292 544,498 163 443
117,"Feb 18, 2019",417,449,416,441,274 458 033,477 675 234
118,"Feb 17, 2019",409,418,408,418,203 869 852,452 513 075
119,"Feb 16, 2019",413,415,408,409,210 057 396,443 371 172
120,"Feb 15, 2019",413,420,409,411,208 797 069,444 653 644
121,"Feb 14, 2019",412,417,408,413,218 223 238,447 035 730
122,"Feb 13, 2019",409,417,407,413,198 122 371,446 633 290
123,"Feb 12, 2019",409,419,405,409,206 268 322,442 295 339
124,"Feb 11, 2019",417,417,402,408,213 644 605,441 488 385
125,"Feb 10, 2019",409,417,396,417,185 806 940,451 510 860
126,"Feb 09, 2019",416,417,403,409,176 440 582,442 857 560
127,"Feb 08, 2019",387,421,385,416,218 549 539,449 398 427
128,"Feb 07, 2019",375,390,373,386,158 124 456,417 834 477
129,"Feb 06, 2019",387,387,367,376,157 423 403,406 308 465
130,"Feb 05, 2019",388,391,385,387,122 844 063,418 092 908
131,"Feb 04, 2019",392,394,388,389,138 267 542,420 580 245
132,"Feb 03, 2019",401,401,389,392,156 280 488,423 399 621
133,"Feb 02, 2019",394,400,392,400,208 180 743,432 377 777
134,"Feb 01, 2019",396,399,389,395,164 662 002,426 539 329
135,"Jan 31, 2019",402,407,392,395,162 458 828,426 751 342
136,"Jan 30, 2019",391,407,389,402,165 889 423,434 018 071
137,"Jan 29, 2019",395,401,387,392,151 481 276,422 731 478
138,"Jan 28, 2019",425,427,384,395,152 797 683,425 666 671
139,"Jan 27, 2019",431,435,421,425,128 215 641,458 658 539
140,"Jan 26, 2019",435,439,430,431,116 034 521,464 384 473
141,"Jan 25, 2019",432,439,428,435,134 448 462,469 223 073
142,"Jan 24, 2019",431,434,424,431,120 565 684,464 424 611
143,"Jan 23, 2019",432,437,430,430,143 324 316,463 718 877
144,"Jan 22, 2019",428,435,422,433,129 965 929,466 089 467
145,"Jan 21, 2019",429,436,425,430,128 824 699,463 342 096
146,"Jan 20, 2019",439,447,425,429,146 017 540,461 528 744
147,"Jan 19, 2019",440,458,438,440,143 016 607,473 795 324
148,"Jan 18, 2019",451,451,430,438,127 610 385,471 913 768
149,"Jan 17, 2019",432,452,429,452,138 597 579,486 673 703
150,"Jan 16, 2019",421,438,421,431,124 052 759,463 653 575
151,"Jan 15, 2019",435,440,414,421,113 889 722,452 615 817
152,"Jan 14, 2019",425,445,424,435,107 429 405,467 966 585
153,"Jan 13, 2019",456,459,419,424,119 300 252,456 169 750
154,"Jan 12, 2019",448,475,446,456,123 170 899,490 214 580
155,"Jan 11, 2019",443,458,441,449,126 990 517,482 020 404
156,"Jan 10, 2019",498,506,428,443,141 589 286,476 113 076
157,"Jan 09, 2019",499,510,497,498,110 333 470,535 176 559
158,"Jan 08, 2019",492,512,486,499,146 348 077,535 588 392
159,"Jan 07, 2019",550,551,491,492,144 351 122,527 734 652
160,"Jan 06, 2019",513,550,510,550,132 701 649,590 704 005
161,"Jan 05, 2019",525,528,513,514,106 525 711,551 144 090
162,"Jan 04, 2019",509,527,505,525,115 827 900,563 663 345
163,"Jan 03, 2019",543,544,506,509,105 163 400,546 424 216
164,"Jan 02, 2019",532,547,522,544,121 887 313,583 194 524
165,"Jan 01, 2019",505,523,501,523,101 629 380,560 395 114
166,"Dec 31, 2018",532,532,498,505,99 735 815,541 060 545
167,"Dec 30, 2018",520,537,513,531,118 057 574,568 817 905
168,"Dec 29, 2018",532,545,516,519,137 872 770,556 166 967
169,"Dec 28, 2018",481,545,473,528,182 310 818,565 570 141
170,"Dec 27, 2018",552,573,474,482,249 141 104,515 784 786
171,"Dec 26, 2018",474,555,472,553,209 148 907,592 202 499
172,"Dec 25, 2018",515,515,454,473,170 618 977,506 071 537
173,"Dec 24, 2018",494,554,494,516,192 486 916,552 174 882
174,"Dec 23, 2018",471,500,468,495,152 610 338,529 160 939
175,"Dec 22, 2018",454,470,437,470,116 468 770,502 311 846
176,"Dec 21, 2018",479,487,454,455,149 205 559,486 054 112
177,"Dec 20, 2018",442,496,440,479,189 562 996,512 332 690
178,"Dec 19, 2018",423,476,418,442,151 584 656,472 854 188
179,"Dec 18, 2018",400,421,390,420,112 062 954,449 091 194
180,"Dec 17, 2018",363,412,363,401,111 966 937,427 934 454
181,"Dec 16, 2018",363,379,362,364,74 065 191,388 750 640
182,"Dec 15, 2018",373,374,355,364,77 444 858,388 862 660
183,"Dec 14, 2018",386,386,364,372,97 721 744,397 174 412
184,"Dec 13, 2018",391,395,377,388,103 018 928,413 709 343
185,"Dec 12, 2018",373,397,370,391,90 010 557,416 744 766
186,"Dec 11, 2018",390,413,372,374,110 590 535,399 459 236
187,"Dec 10, 2018",398,413,383,391,103 578 969,417 272 851
188,"Dec 09, 2018",385,424,385,400,124 556 605,426 107 667
189,"Dec 08, 2018",383,399,361,386,172 036 529,411 493 661
190,"Dec 07, 2018",352,398,332,384,257 953 590,409 746 021
191,"Dec 06, 2018",404,420,350,352,167 476 883,374 775 734
192,"Dec 05, 2018",443,449,403,403,146 132 326,429 285 710
193,"Dec 04, 2018",451,476,438,441,193 022 630,469 711 644
194,"Dec 03, 2018",517,519,450,451,190 323 995,480 661 858
195,"Dec 02, 2018",484,532,482,515,185 846 834,548 592 459
196,"Dec 01, 2018",461,496,449,485,182 630 934,516 594 797
197,"Nov 30, 2018",491,500,452,460,212 580 092,489 683 596
198,"Nov 29, 2018",501,508,479,493,229 957 883,524 735 425
199,"Nov 28, 2018",453,512,452,499,236 086 000,530 683 750
200,"Nov 27, 2018",430,462,421,453,152 596 000,481 952 499
201,"Nov 26, 2018",478,486,421,432,173 389 000,458 881 687
202,"Nov 25, 2018",477,487,425,476,214 075 000,506 501 656
203,"Nov 24, 2018",522,533,448,477,159 911 000,506 535 041
204,"Nov 23, 2018",532,539,502,521,190 000 000,553 858 530
205,"Nov 22, 2018",576,579,534,534,135 517 000,567 281 444
206,"Nov 21, 2018",552,587,533,575,182 373 000,610 902 295
207,"Nov 20, 2018",621,640,518,550,323 667 000,584 279 356
208,"Nov 19, 2018",745,746,612,620,241 759 000,657 959 854
209,"Nov 18, 2018",741,762,737,745,164 022 000,790 573 147
210,"Nov 17, 2018",747,751,734,739,149 058 000,783 678 160
211,"Nov 16, 2018",776,785,741,746,165 776 000,791 353 534
212,"Nov 15, 2018",793,793,718,772,285 111 000,819 057 445
213,"Nov 14, 2018",907,928,724,795,360 972 000,842 751 072
214,"Nov 13, 2018",918,920,903,908,130 398 000,962 754 877
215,"Nov 12, 2018",928,934,916,919,119 261 000,974 477 856
216,"Nov 11, 2018",945,946,910,926,148 242 000,981 540 556
217,"Nov 10, 2018",945,953,942,946,123 221 000,1 002 331 488
218,"Nov 09, 2018",945,957,942,945,142 040 000,1 001 384 491
219,"Nov 08, 2018",962,965,942,944,125 338 000,999 421 509
220,"Nov 07, 2018",988,988,957,964,142 023 000,1 020 265 487
221,"Nov 06, 2018",941,988,937,988,161 376 000,1 038 827 676
222,"Nov 05, 2018",933,944,929,940,135 752 000,994 607 632
223,"Nov 04, 2018",912,948,910,937,143 710 000,990 863 747
224,"Nov 03, 2018",914,916,907,911,112 902 000,963 480 295
225,"Nov 02, 2018",906,916,902,914,113 927 000,966 535 113
226,"Nov 01, 2018",900,923,894,905,115 387 000,956 398 572
227,"Oct 31, 2018",903,903,882,898,125 670 000,949 164 323
228,"Oct 30, 2018",908,912,893,901,136 682 000,951 730 724
