,Date,Open*,High,Low,Close**,Volume,Market Cap
25,"May 21, 2019",135576,136392,131848,134326,411 336 483,2 588 060 013
26,"May 20, 2019",141462,141492,130769,135545,502 307 578,2 611 470 331
27,"May 19, 2019",128746,142912,127618,141485,526 532 031,2 718 394 326
28,"May 18, 2019",128224,135179,127200,128833,433 692 513,2 471 705 289
29,"May 17, 2019",137213,138914,119322,126562,539 181 496,2 428 135 552
30,"May 16, 2019",137172,158347,132637,137283,837 742 777,2 633 813 685
31,"May 15, 2019",113096,137002,112924,137002,570 303 022,2 628 414 570
32,"May 14, 2019",100436,115273,99608,112994,803 031 426,2 167 825 931
33,"May 13, 2019",98953,103069,98735,100416,388 830 187,1 926 442 314
34,"May 12, 2019",104128,106104,96868,98866,347 468 949,1 896 717 428
35,"May 11, 2019",92424,105702,92336,104228,377 230 951,1 999 581 672
36,"May 10, 2019",90271,93525,88851,92452,241 131 699,1 773 655 742
37,"May 09, 2019",93691,95656,88298,90232,220 103 357,1 729 265 355
38,"May 08, 2019",94908,95035,93477,93697,205 343 058,1 795 501 885
39,"May 07, 2019",97614,99227,94926,94926,212 014 101,1 819 059 419
40,"May 06, 2019",99044,99589,95551,97809,216 507 559,1 871 601 047
41,"May 05, 2019",99763,101756,97336,98927,205 158 493,1 892 994 497
42,"May 04, 2019",102265,103659,98608,99677,239 944 327,1 907 340 722
43,"May 03, 2019",100240,104857,98566,102295,251 161 108,1 957 436 018
44,"May 02, 2019",101441,102115,98696,100275,206 633 883,1 915 525 327
45,"May 01, 2019",99879,102141,99684,101351,193 384 688,1 936 091 094
46,"Apr 30, 2019",96438,100280,96314,99953,195 522 092,1 909 390 183
47,"Apr 29, 2019",98736,100421,95002,96475,193 230 516,1 842 875 603
48,"Apr 28, 2019",99992,100774,97778,98736,184 650 540,1 883 413 031
49,"Apr 27, 2019",99223,101052,98576,99951,201 403 658,1 906 584 804
50,"Apr 26, 2019",99127,101052,97212,99140,253 112 252,1 891 114 276
51,"Apr 25, 2019",103284,105817,98894,99075,257 140 761,1 889 864 379
52,"Apr 24, 2019",111793,111793,101242,103259,296 187 705,2 003 765 058
53,"Apr 23, 2019",113500,114636,111096,111824,249 524 440,2 165 382 359
54,"Apr 22, 2019",112438,114323,110666,113495,247 272 040,2 197 665 095
55,"Apr 21, 2019",115479,115828,110109,112404,244 064 678,2 176 554 055
56,"Apr 20, 2019",115827,117340,114016,115532,231 893 390,2 237 122 781
57,"Apr 19, 2019",117277,117317,114736,115737,274 207 136,2 241 084 562
58,"Apr 18, 2019",116655,119237,115588,117363,281 638 808,2 268 462 185
59,"Apr 17, 2019",117512,117512,114773,116636,299 495 677,2 254 407 439
60,"Apr 16, 2019",113640,117505,111893,117505,228 442 393,2 271 201 728
61,"Apr 15, 2019",116647,119473,112898,113629,244 231 543,2 193 365 887
62,"Apr 14, 2019",115918,124288,113809,116663,233 364 143,2 251 945 512
63,"Apr 13, 2019",114586,117610,114202,115898,274 954 171,2 237 171 781
64,"Apr 12, 2019",116747,116747,112349,114609,298 547 662,2 212 292 849
65,"Apr 11, 2019",125485,125879,112837,116685,367 545 646,2 252 360 292
66,"Apr 10, 2019",125362,128422,124100,125462,315 278 613,2 419 058 098
67,"Apr 09, 2019",132015,132015,124804,125384,317 403 406,2 417 571 722
68,"Apr 08, 2019",130495,134701,126599,131996,356 932 080,2 543 519 036
69,"Apr 07, 2019",124707,132148,123427,130303,349 981 246,2 510 903 306
70,"Apr 06, 2019",126378,130149,123209,124729,309 328 452,2 403 482 699
71,"Apr 05, 2019",118790,127923,118714,126367,443 759 813,2 435 044 538
72,"Apr 04, 2019",121314,125366,117057,118788,335 300 168,2 288 060 355
73,"Apr 03, 2019",121859,132162,119511,121339,342 896 672,2 337 195 331
74,"Apr 02, 2019",109628,122047,109068,121901,574 669 736,2 348 012 332
75,"Apr 01, 2019",107642,110192,107410,109615,301 225 293,2 109 892 793
76,"Mar 31, 2019",107423,108088,106024,107651,268 624 667,2 072 087 795
77,"Mar 30, 2019",107578,112294,105685,107359,328 747 048,2 065 394 970
78,"Mar 29, 2019",107416,108456,106206,107572,289 766 754,2 069 480 528
79,"Mar 28, 2019",108017,108950,105994,107440,215 643 532,2 066 947 561
80,"Mar 27, 2019",103381,108254,103270,108062,306 202 676,2 078 913 498
81,"Mar 26, 2019",102485,104204,98930,103379,243 408 090,1 987 584 043
82,"Mar 25, 2019",106107,106330,101531,102469,213 883 511,1 970 002 362
83,"Mar 24, 2019",107944,108320,105448,106012,207 117 072,2 038 105 870
84,"Mar 23, 2019",108520,109647,107014,108281,214 433 790,2 081 725 941
85,"Mar 22, 2019",107948,110189,106683,108693,242 127 250,2 089 652 578
86,"Mar 21, 2019",111505,111952,105234,107947,314 783 767,2 075 146 107
87,"Mar 20, 2019",113586,113830,110799,111403,285 900 109,2 141 592 762
88,"Mar 19, 2019",116198,117840,112673,113248,263 893 228,2 177 056 208
89,"Mar 18, 2019",109486,118035,108358,115914,234 881 352,2 228 242 946
90,"Mar 17, 2019",109584,109691,108163,109385,149 591 732,2 102 469 254
91,"Mar 16, 2019",107836,110904,107662,109619,146 002 756,2 106 961 473
92,"Mar 15, 2019",107210,108453,105109,107773,128 011 254,2 071 262 936
93,"Mar 14, 2019",108103,111709,106917,107272,167 089 004,2 061 500 299
94,"Mar 13, 2019",104512,109546,102105,108199,158 665 263,2 079 100 229
95,"Mar 12, 2019",102322,106382,97573,104598,155 318 737,2 009 920 392
96,"Mar 11, 2019",99865,107836,99180,102263,233 084 341,1 964 980 779
97,"Mar 10, 2019",90055,101571,89516,100039,206 273 829,1 922 235 862
98,"Mar 09, 2019",87038,90924,86833,89744,138 039 148,1 724 417 960
99,"Mar 08, 2019",85608,89432,85384,87246,142 744 836,1 676 423 779
100,"Mar 07, 2019",85534,86223,84875,85541,121 504 120,1 643 487 603
101,"Mar 06, 2019",86338,86610,84501,85566,139 934 665,1 643 977 703
102,"Mar 05, 2019",83504,86622,82984,86299,162 905 354,1 658 060 295
103,"Mar 04, 2019",86924,87056,81728,83539,133 895 180,1 604 965 816
104,"Mar 03, 2019",84303,88583,83437,87235,121 355 279,1 675 990 127
105,"Mar 02, 2019",85858,86745,83573,84460,103 522 009,1 622 676 880
106,"Mar 01, 2019",85505,87677,84665,85833,115 886 661,1 649 050 087
107,"Feb 28, 2019",86014,86491,84702,85503,112 773 498,1 642 455 833
108,"Feb 27, 2019",86928,87520,84697,86195,116 962 261,1 655 423 442
109,"Feb 26, 2019",87170,87616,84843,86800,123 369 778,1 667 040 511
110,"Feb 25, 2019",83897,89436,83897,87305,129 415 111,1 674 383 207
111,"Feb 24, 2019",94386,96577,82807,84234,167 217 216,1 615 486 768
112,"Feb 23, 2019",90721,95167,89778,94257,120 783 643,1 807 716 546
113,"Feb 22, 2019",88947,91433,88199,90668,89 852 657,1 738 881 773
114,"Feb 21, 2019",91790,93161,88248,89091,142 797 864,1 708 357 389
115,"Feb 20, 2019",90029,91735,87043,91735,154 754 814,1 759 064 804
116,"Feb 19, 2019",83816,92082,83409,89982,183 733 552,1 725 456 253
117,"Feb 18, 2019",79603,84029,79498,83691,131 352 903,1 604 766 870
118,"Feb 17, 2019",78410,79865,77733,79608,123 466 543,1 526 481 083
119,"Feb 16, 2019",79207,79334,77930,78421,158 123 867,1 503 716 356
120,"Feb 15, 2019",76665,80933,76297,79276,188 673 144,1 520 112 631
121,"Feb 14, 2019",76976,77315,75371,76635,230 125 007,1 469 162 191
122,"Feb 13, 2019",77661,78840,76123,76990,151 128 267,1 475 973 016
123,"Feb 12, 2019",77572,78941,75941,77616,181 940 100,1 487 833 186
124,"Feb 11, 2019",80657,80657,77510,77595,193 770 299,1 487 377 204
125,"Feb 10, 2019",80894,81390,77846,80393,133 339 149,1 541 020 269
126,"Feb 09, 2019",81242,81956,79928,80808,128 687 271,1 548 982 176
127,"Feb 08, 2019",74717,82528,73899,81224,137 845 934,1 556 948 077
128,"Feb 07, 2019",74494,76992,73654,74688,121 452 716,1 431 663 849
129,"Feb 06, 2019",78064,78360,73615,74387,153 042 575,1 425 898 894
130,"Feb 05, 2019",79581,79744,76991,77882,93 209 184,1 492 883 826
131,"Feb 04, 2019",81296,82248,79664,79730,83 103 229,1 528 223 880
132,"Feb 03, 2019",83083,83376,80472,81347,106 729 578,1 559 217 083
133,"Feb 02, 2019",83289,84420,81976,83090,142 365 606,1 592 632 515
134,"Feb 01, 2019",82803,84435,80530,83580,143 454 405,1 602 022 106
135,"Jan 31, 2019",85655,87896,82284,82631,148 616 345,1 583 825 650
136,"Jan 30, 2019",83717,87184,82640,85634,174 265 317,1 641 391 038
137,"Jan 29, 2019",88323,88323,82705,83923,155 745 244,1 608 586 311
138,"Jan 28, 2019",96387,96543,86067,87904,135 847 055,1 684 840 922
139,"Jan 27, 2019",99888,100352,95465,96316,134 988 476,1 846 070 963
140,"Jan 26, 2019",101689,104441,98994,100014,142 586 255,1 916 958 809
141,"Jan 25, 2019",101969,101969,100190,101741,102 773 915,1 950 045 412
142,"Jan 24, 2019",102370,102665,101222,102210,109 073 513,1 955 266 764
143,"Jan 23, 2019",104134,104349,101584,102576,97 605 045,1 962 267 842
144,"Jan 22, 2019",103650,104986,101690,104103,129 057 418,1 991 464 324
145,"Jan 21, 2019",104683,104856,102676,103380,111 143 574,1 977 567 464
146,"Jan 20, 2019",108195,108906,103944,104702,123 424 390,2 002 863 078
147,"Jan 19, 2019",106863,110063,106707,108304,111 942 030,2 071 773 680
148,"Jan 18, 2019",108312,108937,105802,106821,84 272 978,2 043 394 276
149,"Jan 17, 2019",106708,108856,105667,108461,110 024 544,2 074 534 041
150,"Jan 16, 2019",105837,108060,105679,106891,92 258 083,2 044 510 226
151,"Jan 15, 2019",109422,109954,105427,105685,89 555 967,2 021 440 021
152,"Jan 14, 2019",103649,110128,103649,109649,110 842 789,2 097 196 130
153,"Jan 13, 2019",106758,111775,103231,103609,119 389 904,1 981 659 222
154,"Jan 12, 2019",107269,107752,105778,106764,103 509 557,2 042 010 171
155,"Jan 11, 2019",108776,111904,106211,107332,102 731 220,2 052 863 209
156,"Jan 10, 2019",123830,128394,107248,109879,128 623 288,2 101 578 736
157,"Jan 09, 2019",123213,124409,122214,123774,94 733 730,2 371 931 755
158,"Jan 08, 2019",123260,129191,120541,123119,104 584 394,2 359 368 084
159,"Jan 07, 2019",120303,124106,120021,123220,95 010 988,2 361 236 045
160,"Jan 06, 2019",114073,121527,113293,120384,93 094 440,2 306 881 891
161,"Jan 05, 2019",115128,116614,113536,114046,88 463 994,2 185 438 333
162,"Jan 04, 2019",113778,117095,112709,115361,80 564 462,2 210 639 452
163,"Jan 03, 2019",118946,118976,113571,113825,90 192 344,2 181 193 935
164,"Jan 02, 2019",116054,119368,114197,119331,106 949 561,2 286 718 690
165,"Jan 01, 2019",112932,118505,112223,115930,91 630 088,2 221 377 985
166,"Dec 31, 2018",117709,117888,112506,112813,101 118 303,2 161 590 359
167,"Dec 30, 2018",118284,119345,116329,117430,87 412 670,2 250 048 215
168,"Dec 29, 2018",121677,122356,118036,118036,99 849 382,2 261 665 627
169,"Dec 28, 2018",110513,122760,109658,121383,122 279 839,2 325 792 456
170,"Dec 27, 2018",120487,120645,110157,110486,84 397 745,2 116 993 848
171,"Dec 26, 2018",121735,125530,117893,120607,105 367 076,2 310 919 892
172,"Dec 25, 2018",133123,133342,119143,121682,111 648 903,2 331 526 162
173,"Dec 24, 2018",126668,141351,126668,132520,169 588 599,2 539 102 176
174,"Dec 23, 2018",123208,128494,122604,126585,128 331 036,2 425 398 421
175,"Dec 22, 2018",119997,123588,117331,122750,131 136 807,2 351 910 374
176,"Dec 21, 2018",126179,133440,117379,119916,140 455 598,2 297 618 728
177,"Dec 20, 2018",113865,127659,113524,126550,125 348 361,2 423 401 333
178,"Dec 19, 2018",114731,126597,114245,114245,113 320 280,2 190 204 823
179,"Dec 18, 2018",109671,114330,107612,114330,96 486 763,2 191 827 994
180,"Dec 17, 2018",96490,112739,96297,109693,103 169 894,2 102 859 435
181,"Dec 16, 2018",95470,99586,95270,96278,64 490 415,1 844 147 765
182,"Dec 15, 2018",97867,99413,93140,95439,80 164 249,1 828 089 362
183,"Dec 14, 2018",105656,105656,95881,97740,75 210 407,1 872 152 898
184,"Dec 13, 2018",113754,113754,104563,105800,51 964 279,2 028 016 987
185,"Dec 12, 2018",112664,116236,111282,113690,90 782 295,2 178 919 202
186,"Dec 11, 2018",118017,119161,112389,112835,198 352 456,2 162 527 149
187,"Dec 10, 2018",124218,125444,116322,118253,92 973 561,2 266 294 963
188,"Dec 09, 2018",118600,126537,118206,124328,184 624 488,2 382 715 091
189,"Dec 08, 2018",115391,125203,112567,118993,157 281 952,2 280 468 669
190,"Dec 07, 2018",119471,119471,106931,115263,174 082 644,2 208 988 598
191,"Dec 06, 2018",135591,139226,119594,119594,152 806 952,2 292 004 338
192,"Dec 05, 2018",147821,147896,135936,135936,68 043 241,2 605 185 368
193,"Dec 04, 2018",149287,154543,146425,147653,71 173 373,2 829 537 833
194,"Dec 03, 2018",160679,161217,148330,149536,76 449 399,2 864 296 545
195,"Dec 02, 2018",165514,169806,159690,160301,75 295 614,3 070 486 824
196,"Dec 01, 2018",159088,170118,156453,166332,83 084 025,3 185 998 397
197,"Nov 30, 2018",164957,172415,154037,158630,95 843 387,3 038 484 778
198,"Nov 29, 2018",161831,172107,155423,165080,88 862 064,3 162 026 099
199,"Nov 28, 2018",144111,167606,144111,162237,101 285 000,3 107 568 323
200,"Nov 27, 2018",144355,146664,137987,144374,81 742 500,2 765 411 485
201,"Nov 26, 2018",159195,163263,137487,144795,105 913 000,2 772 932 682
202,"Nov 25, 2018",155430,159619,133734,159607,137 467 000,3 056 464 074
203,"Nov 24, 2018",181912,184994,149063,154205,98 670 200,2 953 016 073
204,"Nov 23, 2018",187441,189445,176112,181211,101 304 000,3 470 179 115
205,"Nov 22, 2018",203459,205110,187797,187797,81 440 600,3 596 300 586
206,"Nov 21, 2018",194015,208379,186163,203688,108 181 000,3 900 612 265
207,"Nov 20, 2018",224573,230491,184698,193193,154 290 000,3 699 633 565
208,"Nov 19, 2018",249614,249614,224335,224412,130 056 000,4 323 161 021
209,"Nov 18, 2018",244894,253564,244894,249758,101 810 000,4 811 436 295
210,"Nov 17, 2018",236753,246795,233868,244927,95 893 400,4 718 369 988
211,"Nov 16, 2018",240067,247692,235995,238850,116 280 000,4 601 300 200
212,"Nov 15, 2018",233055,244733,215886,241944,97 300 800,4 581 023 601
213,"Nov 14, 2018",256955,256955,220117,233043,100 039 000,4 412 490 010
214,"Nov 13, 2018",267548,269933,255827,257787,71 147 400,4 880 998 520
215,"Nov 12, 2018",274039,284025,266906,267326,98 560 700,5 061 814 744
216,"Nov 11, 2018",260383,274956,258771,273605,109 488 000,5 181 328 059
217,"Nov 10, 2018",255588,261230,254943,261230,53 086 500,4 946 979 510
218,"Nov 09, 2018",255711,264205,253859,255542,71 764 800,4 841 888 301
219,"Nov 08, 2018",256527,263579,249665,256043,88 138 000,4 853 730 545
220,"Nov 07, 2018",265875,265875,253465,256718,78 967 900,4 866 526 126
221,"Nov 06, 2018",246849,267038,246849,265596,101 099 000,5 051 846 626
222,"Nov 05, 2018",240807,246755,239831,246529,54 187 000,4 668 795 349
223,"Nov 04, 2018",235788,244596,234853,241638,57 585 400,4 570 235 952
224,"Nov 03, 2018",234098,239844,232162,235706,50 502 800,4 458 040 686
225,"Nov 02, 2018",223014,236297,223014,234244,50 452 100,4 430 389 054
226,"Nov 01, 2018",224360,240530,222510,222945,38 696 300,4 216 672 630
227,"Oct 31, 2018",226218,227941,217748,223471,42 791 700,4 226 621 136
228,"Oct 30, 2018",222200,226328,221782,225093,43 111 300,4 257 296 595
229,"Oct 29, 2018",231678,232719,221143,222357,45 544 800,4 205 428 747
230,"Oct 28, 2018",229188,234080,227392,232871,39 381 600,4 400 041 270
231,"Oct 27, 2018",233858,235208,228200,228760,38 499 600,4 322 364 918
232,"Oct 26, 2018",235332,236927,230687,234011,35 741 700,4 421 581 294
233,"Oct 25, 2018",237535,239069,233741,235646,39 745 700,4 452 474 224
234,"Oct 24, 2018",241749,244423,236891,237760,39 973 400,4 492 417 744
235,"Oct 23, 2018",242491,246983,239368,242215,39 384 600,4 576 593 892
236,"Oct 22, 2018",240374,244095,238244,242361,40 765 500,4 579 024 962
237,"Oct 21, 2018",243722,248253,239730,241724,46 623 600,4 566 989 754
238,"Oct 20, 2018",245219,249199,240961,244182,60 012 800,4 613 429 868
239,"Oct 19, 2018",238869,246234,234606,242853,45 872 300,4 588 320 240
240,"Oct 18, 2018",240969,245978,232275,239452,59 461 700,4 523 608 150
241,"Oct 17, 2018",229563,243272,227609,240403,74 599 800,4 541 492 208
242,"Oct 16, 2018",222475,229817,222002,227978,42 468 100,4 306 769 442
243,"Oct 15, 2018",209662,230353,207930,223001,71 749 600,4 212 626 857
244,"Oct 14, 2018",214765,219311,208793,210144,36 498 700,3 969 750 132
245,"Oct 13, 2018",215589,219563,214387,214810,46 116 600,4 057 893 683
246,"Oct 12, 2018",206477,218393,206083,216032,48 988 300,4 080 977 824
247,"Oct 11, 2018",240941,240941,206578,207037,75 872 400,3 911 056 722
248,"Oct 10, 2018",243664,245796,238212,241593,40 184 400,4 563 840 783
249,"Oct 09, 2018",249569,250283,242846,243915,40 657 100,4 607 377 217
250,"Oct 08, 2018",243991,254004,241200,249009,41 913 600,4 703 438 163
251,"Oct 07, 2018",242372,246788,237606,245138,33 460 000,4 610 267 780
252,"Oct 06, 2018",245137,247914,238837,239771,34 392 600,4 509 331 544
253,"Oct 05, 2018",243500,247620,240469,245192,38 001 100,4 608 341 045
254,"Oct 04, 2018",240654,248393,240020,244278,36 170 200,4 590 500 914
255,"Oct 03, 2018",247934,249178,237829,241136,47 661 800,4 531 062 317
256,"Oct 02, 2018",258257,259782,248286,248286,50 886 900,4 665 414 407
257,"Oct 01, 2018",259081,263545,253404,258404,67 813 900,4 855 400 373
258,"Sep 30, 2018",254448,262696,252677,259599,64 864 600,4 877 853 750
259,"Sep 29, 2018",252453,259334,245518,253908,54 822 100,4 770 919 197
260,"Sep 28, 2018",259997,262948,249273,254127,63 003 000,4 775 034 070
261,"Sep 27, 2018",243985,264678,243985,259216,99 370 800,4 870 655 434
262,"Sep 26, 2018",250619,257956,238515,244767,89 889 500,4 599 159 265
263,"Sep 25, 2018",258395,258395,233449,252306,118 361 000,4 740 816 230
264,"Sep 24, 2018",279833,282503,254954,259048,135 616 000,4 867 361 157
265,"Sep 23, 2018",239433,300275,238815,281478,317 587 000,5 288 807 424
266,"Sep 22, 2018",248064,249508,231003,239225,76 614 200,4 493 941 301
267,"Sep 21, 2018",233042,275536,231694,249211,182 926 000,4 681 532 048
268,"Sep 20, 2018",206568,241435,205852,231897,89 258 100,4 356 281 235
269,"Sep 19, 2018",207512,211158,199817,206563,48 741 100,3 880 371 196
270,"Sep 18, 2018",196495,214757,194385,208417,55 982 400,3 915 030 102
271,"Sep 17, 2018",206108,208782,195630,196827,42 653 700,3 697 213 440
272,"Sep 16, 2018",203086,208485,199028,206510,41 913 100,3 879 098 497
273,"Sep 15, 2018",201211,205633,200511,203202,37 685 700,3 816 960 760
274,"Sep 14, 2018",206978,209517,198855,201743,49 018 400,3 789 554 135
275,"Sep 13, 2018",197915,211132,197915,207806,68 042 900,3 903 441 230
276,"Sep 12, 2018",201214,207005,186384,198293,81 499 500,3 724 697 962
277,"Sep 11, 2018",191480,206932,185084,201071,77 490 400,3 776 878 662
278,"Sep 10, 2018",191119,195371,188329,190839,51 759 700,3 584 583 067
279,"Sep 09, 2018",194291,202852,190194,192781,54 678 800,3 621 058 411
280,"Sep 08, 2018",207994,211684,193170,194437,52 306 100,3 652 163 046
281,"Sep 07, 2018",206841,211473,200723,207662,60 828 100,3 900 570 821
282,"Sep 06, 2018",205908,207484,195504,207484,71 466 100,3 897 226 549
283,"Sep 05, 2018",231953,233226,207437,207437,69 435 700,3 894 366 300
284,"Sep 04, 2018",221801,237544,220120,231268,52 972 600,4 341 761 194
285,"Sep 03, 2018",224672,232219,219134,225325,47 867 700,4 230 105 401
286,"Sep 02, 2018",229713,236545,221468,224744,44 368 300,4 219 197 140
287,"Sep 01, 2018",222309,233377,221976,229722,57 559 200,4 312 649 897
288,"Aug 31, 2018",221804,223162,214964,222076,49 383 600,4 169 106 751
289,"Aug 30, 2018",226858,229215,213161,220902,52 981 700,4 147 064 340
290,"Aug 29, 2018",234244,236947,223817,226211,59 888 100,4 246 730 277
291,"Aug 28, 2018",224904,236806,223158,234745,66 510 100,4 406 940 470
292,"Aug 27, 2018",213918,225866,213592,225437,50 597 200,4 232 116 355
293,"Aug 26, 2018",223861,223861,210491,214840,41 019 000,4 033 178 256
294,"Aug 25, 2018",221346,225616,213940,217795,37 623 300,4 088 652 193
295,"Aug 24, 2018",214871,225470,211178,219806,46 565 700,4 126 404 441
296,"Aug 23, 2018",213642,222162,206242,222162,50 407 300,4 170 632 650
297,"Aug 22, 2018",219224,238291,205148,206896,57 593 700,3 884 044 444
298,"Aug 21, 2018",217877,227195,210588,214708,57 619 800,4 030 697 780
299,"Aug 20, 2018",230020,235864,213588,216457,56 916 000,4 063 454 059
300,"Aug 19, 2018",223625,231740,217247,222723,58 941 500,4 180 901 778
301,"Aug 18, 2018",239124,245270,220600,224235,73 536 300,4 209 284 639
302,"Aug 17, 2018",215555,239695,215364,238120,85 576 200,4 469 930 217
303,"Aug 16, 2018",215885,221991,209144,216032,66 979 600,4 055 299 279
304,"Aug 15, 2018",218285,231441,216437,216954,98 247 500,4 072 606 152
305,"Aug 14, 2018",222632,222632,200299,216706,95 074 200,4 067 949 718
306,"Aug 13, 2018",223400,243137,219708,223559,100 249 000,4 196 516 599
307,"Aug 12, 2018",218225,228675,216451,223601,69 114 300,4 197 304 662
308,"Aug 11, 2018",224944,225080,202855,217665,87 523 800,4 085 877 544
309,"Aug 10, 2018",221085,236659,215707,225430,110 186 000,4 231 637 492
310,"Aug 09, 2018",201653,225776,198731,221435,75 813 300,4 156 645 425
311,"Aug 08, 2018",230009,230009,195939,201351,68 469 800,3 779 640 585
312,"Aug 07, 2018",234099,245397,228993,230672,64 467 600,4 329 849 753
313,"Aug 06, 2018",245017,248388,232036,234705,52 688 700,4 405 474 260
314,"Aug 05, 2018",241105,246923,236088,244218,50 833 600,4 584 035 686
315,"Aug 04, 2018",257761,261043,236501,240724,62 650 500,4 518 452 393
316,"Aug 03, 2018",261763,268918,246723,258956,78 914 000,4 860 671 979
317,"Aug 02, 2018",276901,281400,261192,261192,64 773 900,4 902 642 206
318,"Aug 01, 2018",278127,282404,265441,276268,78 075 400,5 185 622 590
319,"Jul 31, 2018",295472,295472,267827,278009,90 072 600,5 218 300 058
320,"Jul 30, 2018",308645,308645,281066,295923,87 990 000,5 554 454 640
321,"Jul 29, 2018",316401,318472,305141,308399,69 073 696,5 787 857 132
322,"Jul 28, 2018",317788,323001,311020,315229,72 393 904,5 916 038 737
323,"Jul 27, 2018",308283,322608,296822,316882,109 249 000,5 947 061 206
324,"Jul 26, 2018",332303,348363,298460,309552,173 806 000,5 809 475 472
325,"Jul 25, 2018",297336,348664,294358,331706,180 428 000,6 225 230 518
326,"Jul 24, 2018",284922,304381,280882,301456,107 505 000,5 657 514 926
327,"Jul 23, 2018",283119,298840,281608,284384,91 948 800,5 337 025 910
328,"Jul 22, 2018",290739,304460,281031,283534,98 754 600,5 321 007 291
329,"Jul 21, 2018",270380,294494,259513,292259,103 169 000,5 484 746 918
330,"Jul 20, 2018",302421,303164,267198,271492,132 780 000,5 095 017 949
331,"Jul 19, 2018",296818,316271,280489,302513,190 768 000,5 677 157 473
332,"Jul 18, 2018",253249,318009,251712,298400,238 660 000,5 599 953 566
333,"Jul 17, 2018",238004,253499,228724,252967,60 804 000,4 747 313 040
334,"Jul 16, 2018",219478,237928,217460,237928,51 377 800,4 464 994 421
335,"Jul 15, 2018",208031,222303,205996,219871,51 388 000,4 126 123 420
336,"Jul 14, 2018",203789,211421,197084,207877,43 684 700,3 901 042 694
337,"Jul 13, 2018",185986,204272,183816,204272,49 954 700,3 833 390 866
338,"Jul 12, 2018",190298,190430,179743,185719,35 633 800,3 485 213 845
339,"Jul 11, 2018",191825,194245,184680,189504,33 530 700,3 556 231 413
340,"Jul 10, 2018",206595,207311,191603,191889,36 923 400,3 600 977 147
341,"Jul 09, 2018",210637,213485,206826,207929,38 649 000,3 901 897 096
342,"Jul 08, 2018",208953,216208,207633,209783,40 958 600,3 936 673 654
343,"Jul 07, 2018",206104,209379,200413,208450,36 238 600,3 911 659 302
344,"Jul 06, 2018",203001,209693,198991,206381,37 627 900,3 872 833 573
345,"Jul 05, 2018",210213,214188,199528,202978,37 009 800,3 808 050 176
346,"Jul 04, 2018",205776,216548,203362,209735,33 301 500,3 934 811 607
347,"Jul 03, 2018",211672,218992,204606,206315,49 012 200,3 870 648 928
348,"Jul 02, 2018",200196,213820,192646,213151,49 362 900,3 998 817 371
349,"Jul 01, 2018",192850,201310,190414,198573,41 380 400,3 725 316 690
350,"Jun 30, 2018",186915,199292,186915,193425,47 083 800,3 628 737 891
351,"Jun 29, 2018",179309,187823,173148,186710,39 542 800,3 502 761 432
352,"Jun 28, 2018",188750,192287,177071,178951,32 294 900,3 357 181 798
353,"Jun 27, 2018",184523,193435,183107,189633,34 514 300,3 557 560 504
354,"Jun 26, 2018",196489,197847,184877,186484,31 190 300,3 498 472 500
355,"Jun 25, 2018",193652,200452,188813,197753,38 729 400,3 709 790 743
356,"Jun 24, 2018",203188,203222,178151,193633,43 348 500,3 632 483 912
357,"Jun 23, 2018",203670,206931,197436,203515,33 872 100,3 817 855 855
358,"Jun 22, 2018",227657,228462,198004,203407,41 435 400,3 815 817 555
